Kanton,Bezirk,Gemeinde,Afrika,Asien,EFTA-Staaten,Lateinamerika und Karibik,Nordamerika,Ohne Angabe,Ozeanien,Staatenlos,Ã¯Â¿Â½briges Europa (Europa ohne EU und EFTA)
Thurgau,Bezirk Kreuzlingen,Ermatingen,7,16,0,13,2,0,1,0,56
Thurgau,Bezirk Kreuzlingen,Gottlieben,1,3,0,0,0,0,0,0,0
Thurgau,Bezirk Kreuzlingen,GÃ¯Â¿Â½ttingen,1,9,1,1,0,0,0,0,31
Thurgau,Bezirk Kreuzlingen,Kemmental,9,8,0,3,1,0,0,0,71
Thurgau,Bezirk Kreuzlingen,Kreuzlingen,76,228,7,81,31,0,2,0,2464
Thurgau,Bezirk Kreuzlingen,Langrickenbach,0,6,1,1,1,0,0,0,1
Thurgau,Bezirk Kreuzlingen,Lengwil,0,18,0,3,0,0,1,0,49
Thurgau,Bezirk Kreuzlingen,MÃ¯Â¿Â½nsterlingen,8,52,1,9,6,1,1,0,153
Thurgau,Bezirk Kreuzlingen,TÃ¯Â¿Â½gerwilen,9,22,3,13,3,0,1,0,172
Thurgau,Bezirk Kreuzlingen,WÃ¯Â¿Â½ldi,2,2,2,0,1,0,0,0,7
Thurgau,Bezirk Kreuzlingen,Raperswilen,0,0,0,1,0,0,0,0,0
Thurgau,Bezirk Kreuzlingen,Salenstein,2,9,0,4,5,0,0,0,9
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Aadorf,19,46,2,18,8,0,0,0,408
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Bettwiesen,5,10,0,0,1,0,0,0,67
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Bichelsee-Balterswil,2,13,0,4,0,0,0,0,64
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Braunau,0,2,0,2,0,0,0,0,8
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Eschlikon,7,34,0,15,1,0,0,0,130
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Fischingen,4,18,0,1,1,0,0,0,23
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Lommis,1,7,0,1,0,0,0,0,26
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,MÃ¯Â¿Â½nchwilen (TG),12,38,0,20,2,0,0,0,316
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Rickenbach (TG),11,27,0,14,4,0,0,0,459
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Sirnach,53,57,1,22,7,0,0,1,654
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Tobel-TÃ¯Â¿Â½gerschen,1,11,0,2,0,0,1,0,68
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,WÃ¯Â¿Â½ngi,7,28,1,11,6,0,0,0,187
Thurgau,Bezirk MÃ¯Â¿Â½nchwilen,Wilen (TG),3,20,0,3,3,0,1,0,42
Thurgau,Bezirk Weinfelden,Bischofszell,37,54,0,10,1,1,1,0,553
Thurgau,Bezirk Weinfelden,Erlen,14,38,3,7,1,0,0,0,337
Thurgau,Bezirk Weinfelden,Hauptwil-Gottshaus,2,15,3,6,0,1,0,0,10
Thurgau,Bezirk Weinfelden,Hohentannen,0,0,0,3,0,0,0,0,11
Thurgau,Bezirk Weinfelden,Kradolf-SchÃ¯Â¿Â½nenberg,5,19,0,6,0,0,1,0,325
Thurgau,Bezirk Weinfelden,Sulgen,26,48,0,10,1,2,0,0,445
Thurgau,Bezirk Weinfelden,Zihlschlacht-Sitterdorf,3,13,0,5,0,0,0,0,55
Thurgau,Bezirk Weinfelden,Affeltrangen,0,3,1,4,0,0,0,0,75
Thurgau,Bezirk Weinfelden,SchÃ¯Â¿Â½nholzerswilen,0,0,0,0,0,0,0,0,0
Thurgau,Bezirk Weinfelden,Wuppenau,0,3,0,0,1,0,0,0,3
Thurgau,Bezirk Weinfelden,Amlikon-Bissegg,4,6,0,0,0,0,0,0,10
Thurgau,Bezirk Weinfelden,Berg (TG),5,21,1,12,1,0,0,0,80
Thurgau,Bezirk Weinfelden,Birwinken,1,3,0,1,1,0,0,0,26
Thurgau,Bezirk Weinfelden,BÃ¯Â¿Â½rglen (TG),8,40,2,12,1,3,0,0,425
Thurgau,Bezirk Weinfelden,Bussnang,3,21,0,3,0,0,0,0,29
Thurgau,Bezirk Weinfelden,MÃ¯Â¿Â½rstetten,8,22,1,6,1,0,0,0,77
Thurgau,Bezirk Weinfelden,Weinfelden,113,160,5,40,7,0,1,0,669
Thurgau,Bezirk Weinfelden,Wigoltingen,2,20,0,5,0,0,0,0,34
Ticino,Distretto di Bellinzona,Arbedo-Castione,21,55,0,33,1,0,0,0,142
Ticino,Distretto di Bellinzona,Bellinzona,300,347,1,329,24,9,1,7,1125
Ticino,Distretto di Bellinzona,Cadenazzo,33,29,0,27,0,0,1,0,196
Ticino,Distretto di Bellinzona,Isone,0,0,0,3,0,0,0,0,1
Ticino,Distretto di Bellinzona,Lumino,12,6,0,13,0,0,0,0,26
Ticino,Distretto di Bellinzona,Sant'Antonino,22,26,0,18,0,0,1,0,30
Ticino,Distretto di Blenio,Acquarossa,0,4,0,4,0,0,0,0,14
Ticino,Distretto di Blenio,Blenio,0,1,0,5,0,0,0,0,2
Ticino,Distretto di Blenio,Serravalle,0,3,0,9,1,0,0,0,10
Ticino,Distretto di Leventina,Airolo,5,3,1,9,0,0,0,0,29
Ticino,Distretto di Leventina,Bedretto,0,0,0,0,0,0,0,0,0
Ticino,Distretto di Leventina,Bodio,33,15,0,9,1,0,0,0,81
Ticino,Distretto di Leventina,Dalpe,0,1,0,1,0,0,0,0,0
Ticino,Distretto di Leventina,Faido,2,9,0,9,1,0,0,0,147
Ticino,Distretto di Leventina,Giornico,25,9,0,10,0,0,0,0,10
Ticino,Distretto di Leventina,Personico,0,0,0,0,0,0,0,0,2
Ticino,Distretto di Leventina,Pollegio,10,2,0,10,0,0,0,0,9
Ticino,Distretto di Leventina,Prato (Leventina),2,0,0,3,0,0,0,0,15
Ticino,Distretto di Leventina,Quinto,8,1,0,3,0,10,0,0,16
Ticino,Distretto di Locarno,Ascona,13,21,0,17,11,0,0,0,64
Ticino,Distretto di Locarno,Brione sopra Minusio,0,2,0,3,1,0,1,0,8
Ticino,Distretto di Locarno,Brissago,2,10,0,4,2,0,2,0,11
Ticino,Distretto di Locarno,Gordola,3,3,0,45,2,0,0,0,42
Ticino,Distretto di Locarno,Lavertezzo,56,12,0,10,0,0,0,0,27
Ticino,Distretto di Locarno,Locarno,96,112,3,184,8,5,2,1,626
Ticino,Distretto di Locarno,Losone,19,21,0,36,1,1,0,0,79
Ticino,Distretto di Locarno,Mergoscia,0,1,0,0,0,0,0,0,0
Ticino,Distretto di Locarno,Minusio,19,30,0,63,8,0,4,0,122
Ticino,Distretto di Locarno,Muralto,20,25,0,31,2,0,0,1,98
Ticino,Distretto di Locarno,Orselina,1,3,0,0,0,0,0,0,11
Ticino,Distretto di Locarno,Ronco sopra Ascona,2,2,1,7,0,0,0,0,6
Ticino,Distretto di Locarno,Tenero-Contra,22,45,0,31,3,6,0,0,76
Ticino,Distretto di Locarno,Onsernone,0,1,0,3,0,0,0,0,1
Ticino,Distretto di Locarno,Cugnasco-Gerra,6,3,0,9,0,0,1,0,27
Ticino,Distretto di Locarno,Terre di Pedemonte,2,7,2,8,4,0,0,0,10
Ticino,Distretto di Locarno,Centovalli,1,0,0,4,0,0,0,0,2
Ticino,Distretto di Locarno,Gambarogno,11,14,1,33,3,0,0,0,53
Ticino,Distretto di Locarno,Verzasca,1,0,0,2,0,0,0,0,2
Ticino,Distretto di Lugano,Agno,15,24,0,47,2,0,0,0,108
Ticino,Distretto di Lugano,Aranno,0,1,0,0,0,0,0,0,0
Ticino,Distretto di Lugano,Arogno,3,1,0,2,0,0,0,0,7
Ticino,Distretto di Lugano,Astano,3,1,0,0,1,0,0,0,2
Ticino,Distretto di Lugano,Bedano,1,5,0,3,0,0,1,0,6
Ticino,Distretto di Lugano,Bedigliora,2,4,0,3,0,0,0,0,1
Ticino,Distretto di Lugano,Bioggio,13,7,0,22,2,0,0,0,28
Ticino,Distretto di Lugano,Bissone,5,6,0,9,8,0,0,0,26
Ticino,Distretto di Lugano,Brusino Arsizio,1,0,0,1,4,0,1,0,4
Ticino,Distretto di Lugano,Cademario,1,2,0,3,2,0,0,0,8
Ticino,Distretto di Lugano,Cadempino,7,3,1,6,4,0,0,0,28
Ticino,Distretto di Lugano,Canobbio,14,19,0,19,4,0,4,0,35
Ticino,Distretto di Lugano,Caslano,15,80,1,37,10,0,4,0,78
Ticino,Distretto di Lugano,Comano,0,4,0,5,1,0,1,0,12
Ticino,Distretto di Lugano,Cureglia,2,4,0,7,4,0,0,0,12
Ticino,Distretto di Lugano,Curio,0,0,0,1,0,0,0,0,3
Ticino,Distretto di Lugano,Grancia,1,0,0,2,0,0,0,0,9
Ticino,Distretto di Lugano,Gravesano,1,1,0,5,6,0,0,0,32
Ticino,Distretto di Lugano,Lamone,4,13,0,10,4,0,0,0,54
Ticino,Distretto di Lugano,Lugano,524,1016,15,609,213,14,21,1,2753
Ticino,Distretto di Lugano,Magliaso,8,2,0,7,2,0,0,0,13
Ticino,Distretto di Lugano,Manno,7,1,0,5,2,0,0,0,5
Ticino,Distretto di Lugano,Massagno,83,132,2,58,17,0,2,4,417
Ticino,Distretto di Lugano,Melide,2,22,0,7,5,0,0,0,52
Ticino,Distretto di Lugano,Mezzovico-Vira,1,2,0,3,1,0,0,0,10
Ticino,Distretto di Lugano,Miglieglia,1,0,0,4,0,0,0,0,2
Ticino,Distretto di Lugano,Morcote,1,3,0,7,3,0,0,0,42
Ticino,Distretto di Lugano,Muzzano,8,1,0,3,2,0,1,0,28
Ticino,Distretto di Lugano,Neggio,0,1,0,4,0,0,1,0,3
Ticino,Distretto di Lugano,Novaggio,1,1,1,0,0,0,0,0,2
Ticino,Distretto di Lugano,Origlio,0,1,0,7,1,0,0,0,26
Ticino,Distretto di Lugano,Paradiso,95,111,0,39,21,2,2,0,336
Ticino,Distretto di Lugano,Ponte Capriasca,1,6,1,4,1,0,0,0,14
Ticino,Distretto di Lugano,Porza,7,9,0,3,8,0,4,0,6
Ticino,Distretto di Lugano,Pura,0,2,1,9,0,0,0,0,13
Ticino,Distretto di Lugano,Savosa,9,28,0,7,5,0,0,0,115
Ticino,Distretto di Lugano,Sorengo,5,40,0,14,93,0,0,0,43
Ticino,Distretto di Lugano,Capriasca,8,15,0,12,6,0,1,0,42
Ticino,Distretto di Lugano,Torricella-Taverne,8,36,0,19,3,1,0,0,61
Ticino,Distretto di Lugano,Vernate,1,0,0,3,1,0,0,0,4
Ticino,Distretto di Lugano,Vezia,11,7,0,6,5,0,0,0,51
Ticino,Distretto di Lugano,Vico Morcote,0,0,0,4,15,0,0,0,17
Ticino,Distretto di Lugano,Collina d'Oro,14,21,4,19,130,0,4,0,159
Ticino,Distretto di Lugano,Alto Malcantone,1,1,0,3,0,0,0,0,8
Ticino,Distretto di Lugano,Monteceneri,23,12,0,26,3,0,0,0,59
Ticino,Distretto di Lugano,Tresa,4,19,1,22,4,0,0,0,23
Ticino,Distretto di Lugano,Val Mara,8,4,1,16,2,1,0,0,25
Ticino,Distretto di Mendrisio,Balerna,21,13,0,34,1,0,0,0,33
Ticino,Distretto di Mendrisio,Castel San Pietro,1,3,0,3,0,0,0,0,3
Ticino,Distretto di Mendrisio,Chiasso,241,223,0,64,4,1,0,0,142
Ticino,Distretto di Mendrisio,Coldrerio,3,19,0,18,3,0,0,0,22
Ticino,Distretto di Mendrisio,Mendrisio,59,75,4,52,10,0,2,10,106
Ticino,Distretto di Mendrisio,Morbio Inferiore,36,33,0,31,2,0,1,0,49
Ticino,Distretto di Mendrisio,Novazzano,9,48,0,9,0,0,0,0,9
Ticino,Distretto di Mendrisio,Riva San Vitale,3,8,0,10,0,0,0,0,19
Ticino,Distretto di Mendrisio,Stabio,11,44,0,20,0,0,1,0,29
Ticino,Distretto di Mendrisio,Vacallo,27,6,0,13,0,1,1,0,25
Ticino,Distretto di Mendrisio,Breggia,0,0,0,5,3,0,0,0,2
Ticino,Distretto di Riviera,Biasca,88,38,0,32,1,0,0,0,390
Ticino,Distretto di Riviera,Riviera,8,15,0,20,0,0,0,0,88
Ticino,Distretto di Vallemaggia,Bosco/Gurin,0,1,0,0,0,0,0,0,0
Ticino,Distretto di Vallemaggia,Campo (Vallemaggia),1,0,0,0,0,0,0,0,0
Ticino,Distretto di Vallemaggia,Cerentino,0,1,0,0,0,0,0,0,0
Ticino,Distretto di Vallemaggia,Cevio,1,7,0,2,0,0,0,0,4
Ticino,Distretto di Vallemaggia,Linescio,0,0,0,0,0,0,0,0,0
Ticino,Distretto di Vallemaggia,Maggia,2,3,2,12,1,0,0,0,5
Ticino,Distretto di Vallemaggia,Lavizzara,0,0,0,0,0,0,0,0,0
Ticino,Distretto di Vallemaggia,Avegno Gordevio,3,4,0,4,0,0,1,0,7
Uri,Kanton Uri,Altdorf (UR),126,229,1,23,2,9,0,8,285
Uri,Kanton Uri,Andermatt,7,16,0,7,6,0,0,0,32
Uri,Kanton Uri,Attinghausen,5,3,0,0,0,0,0,0,5
Uri,Kanton Uri,BÃ¯Â¿Â½rglen (UR),25,32,1,1,1,0,0,5,33
Uri,Kanton Uri,Erstfeld,52,90,0,17,2,0,0,0,150
Uri,Kanton Uri,FlÃ¯Â¿Â½elen,17,25,0,4,0,1,0,1,50
Uri,Kanton Uri,GÃ¯Â¿Â½schenen,1,1,0,1,1,0,0,0,2
Uri,Kanton Uri,Gurtnellen,0,2,0,1,0,0,0,0,0
Uri,Kanton Uri,Hospental,0,0,0,0,0,0,0,0,0
Uri,Kanton Uri,Isenthal,0,0,0,0,0,0,0,0,0
Uri,Kanton Uri,Realp,0,0,0,0,0,0,0,0,1
Uri,Kanton Uri,Schattdorf,31,34,2,8,0,0,0,0,125
Uri,Kanton Uri,Seedorf (UR),3,12,0,0,1,0,1,0,8
Uri,Kanton Uri,Seelisberg,2,7,0,0,2,0,0,0,8
Uri,Kanton Uri,Silenen,9,17,0,1,0,0,0,0,11
Uri,Kanton Uri,Sisikon,3,16,0,1,0,0,0,0,4
Uri,Kanton Uri,Spiringen,0,1,0,0,0,0,0,0,2
Uri,Kanton Uri,UnterschÃ¯Â¿Â½chen,0,0,0,0,0,0,0,0,0
Uri,Kanton Uri,Wassen,1,2,0,0,0,0,0,0,2
Valais / Wallis,Bezirk Brig,Brig-Glis,112,318,8,30,12,1,0,0,379
Valais / Wallis,Bezirk Brig,Eggerberg,1,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Brig,Naters,20,130,1,12,4,6,1,0,404
Valais / Wallis,Bezirk Brig,Ried-Brig,0,3,0,2,0,0,0,0,21
Valais / Wallis,Bezirk Brig,Simplon,0,0,0,0,0,0,0,0,2
Valais / Wallis,Bezirk Brig,Termen,0,2,0,1,0,0,0,0,0
Valais / Wallis,Bezirk Brig,Zwischbergen,0,1,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Goms,Bellwald,0,0,0,0,0,0,1,0,3
Valais / Wallis,Bezirk Goms,Binn,0,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Goms,Ernen,1,1,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Goms,Fiesch,0,4,0,0,0,0,0,0,12
Valais / Wallis,Bezirk Goms,Fieschertal,2,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Goms,Lax,1,2,0,0,1,0,0,0,1
Valais / Wallis,Bezirk Goms,Obergoms,0,3,0,0,0,0,1,0,3
Valais / Wallis,Bezirk Goms,Goms,1,3,0,0,0,0,0,0,2
Valais / Wallis,Bezirk Leuk,Agarn,0,2,0,0,0,0,0,0,22
Valais / Wallis,Bezirk Leuk,Albinen,0,1,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Leuk,Ergisch,0,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Leuk,Inden,0,1,0,1,0,0,0,0,1
Valais / Wallis,Bezirk Leuk,Leuk,6,33,4,9,0,0,1,0,130
Valais / Wallis,Bezirk Leuk,Leukerbad,3,11,0,1,3,0,0,0,24
Valais / Wallis,Bezirk Leuk,Oberems,0,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Leuk,Salgesch,8,5,0,6,0,0,0,0,48
Valais / Wallis,Bezirk Leuk,Varen,0,0,0,0,0,0,0,0,12
Valais / Wallis,Bezirk Leuk,Guttet-Feschel,0,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Leuk,Gampel-Bratsch,7,18,1,2,0,0,0,0,54
Valais / Wallis,Bezirk Leuk,Turtmann-Unterems,0,17,0,2,0,0,0,0,36
Valais / Wallis,Bezirk Raron,Bister,0,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Raron,Bitsch,1,3,0,1,0,0,0,0,4
Valais / Wallis,Bezirk Raron,Grengiols,0,0,0,0,0,0,0,0,1
Valais / Wallis,Bezirk Raron,Riederalp,0,0,0,1,1,0,0,0,8
Valais / Wallis,Bezirk Raron,Ausserberg,0,0,1,1,0,0,0,0,2
Valais / Wallis,Bezirk Raron,Blatten,0,0,0,0,0,0,0,0,1
Valais / Wallis,Bezirk Raron,BÃ¯Â¿Â½rchen,0,1,0,0,0,0,0,0,2
Valais / Wallis,Bezirk Raron,Eischoll,0,0,0,1,0,0,0,0,0
Valais / Wallis,Bezirk Raron,Ferden,0,0,0,0,0,0,0,0,2
Valais / Wallis,Bezirk Raron,Kippel,0,1,0,0,0,0,0,0,2
Valais / Wallis,Bezirk Raron,Niedergesteln,0,4,0,0,0,0,0,0,6
Valais / Wallis,Bezirk Raron,Raron,3,19,0,2,0,0,0,0,43
Valais / Wallis,Bezirk Raron,UnterbÃ¯Â¿Â½ch,1,0,0,0,2,0,0,0,0
Valais / Wallis,Bezirk Raron,Wiler (LÃ¯Â¿Â½tschen),0,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Raron,MÃ¯Â¿Â½rel-Filet,3,2,0,0,0,0,0,0,7
Valais / Wallis,Bezirk Raron,Steg-Hohtenn,14,36,0,2,1,0,0,0,52
Valais / Wallis,Bezirk Raron,Bettmeralp,1,1,0,0,0,0,0,0,5
Valais / Wallis,Bezirk Visp,Baltschieder,0,10,0,1,0,0,0,0,13
Valais / Wallis,Bezirk Visp,Eisten,0,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Visp,Embd,0,0,0,0,0,0,0,0,0
Valais / Wallis,Bezirk Visp,GrÃ¯Â¿Â½chen,1,3,0,5,0,0,0,0,4
Valais / Wallis,Bezirk Visp,Lalden,0,2,0,0,0,0,0,0,27
Valais / Wallis,Bezirk Visp,Randa,0,0,0,1,0,0,0,0,10
Valais / Wallis,Bezirk Visp,Saas-Almagell,0,0,0,0,0,0,0,0,1
Valais / Wallis,Bezirk Visp,Saas-Balen,0,0,0,0,1,0,0,0,5
Valais / Wallis,Bezirk Visp,Saas-Fee,4,2,0,2,3,0,1,0,74
Valais / Wallis,Bezirk Visp,Saas-Grund,0,1,0,0,0,0,0,0,23
Valais / Wallis,Bezirk Visp,St. Niklaus,0,12,0,2,0,0,1,0,21
Valais / Wallis,Bezirk Visp,Stalden (VS),0,3,0,0,0,0,0,0,1
Valais / Wallis,Bezirk Visp,Staldenried,0,1,0,0,0,0,0,0,1
Valais / Wallis,Bezirk Visp,TÃ¯Â¿Â½sch,1,11,0,2,0,0,0,0,35
Valais / Wallis,Bezirk Visp,TÃ¯Â¿Â½rbel,0,2,0,0,0,0,0,0,1
Valais / Wallis,Bezirk Visp,Visp,94,164,1,12,12,1,0,0,518
Valais / Wallis,Bezirk Visp,Visperterminen,0,5,1,0,1,0,0,0,3
Valais / Wallis,Bezirk Visp,Zeneggen,0,0,0,1,0,0,1,0,0
Valais / Wallis,Bezirk Visp,Zermatt,4,44,12,13,17,0,4,0,221
Valais / Wallis,District d'Entremont,Bourg-Saint-Pierre,0,0,0,1,0,0,0,0,0
Valais / Wallis,District d'Entremont,Liddes,0,0,0,0,1,0,0,0,1
Valais / Wallis,District d'Entremont,OrsiÃ¯Â¿Â½res,9,1,0,5,8,0,0,0,8
Valais / Wallis,District d'Entremont,Sembrancher,4,1,0,1,1,0,0,0,9
Valais / Wallis,District d'Entremont,Val de Bagnes,11,19,25,18,30,0,11,0,570
Valais / Wallis,District d'HÃ¯Â¿Â½rens,Ayent,7,6,0,3,3,0,1,0,40
Valais / Wallis,District d'HÃ¯Â¿Â½rens,EvolÃ¯Â¿Â½ne,1,1,0,1,1,0,0,0,10
Valais / Wallis,District d'HÃ¯Â¿Â½rens,HÃ¯Â¿Â½rÃ¯Â¿Â½mence,1,1,1,1,3,0,0,0,13
Valais / Wallis,District d'HÃ¯Â¿Â½rens,Saint-Martin (VS),0,1,0,1,1,0,0,0,0
Valais / Wallis,District d'HÃ¯Â¿Â½rens,Vex,1,0,0,2,3,0,0,0,13
Valais / Wallis,District d'HÃ¯Â¿Â½rens,Mont-Noble,3,19,0,0,2,0,0,0,13
Valais / Wallis,District de Conthey,Ardon,39,41,0,11,1,1,0,0,79
Valais / Wallis,District de Conthey,Chamoson,16,36,0,6,3,2,0,0,27
Valais / Wallis,District de Conthey,Conthey,110,176,0,28,5,0,1,1,299
Valais / Wallis,District de Conthey,Nendaz,15,10,1,15,1,0,5,0,128
Valais / Wallis,District de Conthey,VÃ¯Â¿Â½troz,43,53,0,23,0,0,0,1,155
Valais / Wallis,District de Martigny,Bovernier,4,1,0,4,0,0,1,0,2
Valais / Wallis,District de Martigny,Fully,22,39,1,14,7,0,0,1,110
Valais / Wallis,District de Martigny,IsÃ¯Â¿Â½rables,0,0,0,1,2,0,1,0,0
Valais / Wallis,District de Martigny,Leytron,7,8,0,1,3,0,0,0,16
Valais / Wallis,District de Martigny,Martigny,366,420,6,90,16,10,1,4,516
Valais / Wallis,District de Martigny,Martigny-Combe,11,7,0,3,2,1,0,0,21
Valais / Wallis,District de Martigny,Riddes,13,18,0,5,3,0,0,0,37
Valais / Wallis,District de Martigny,Saillon,8,5,0,2,1,0,0,0,7
Valais / Wallis,District de Martigny,Saxon,46,50,1,7,1,3,0,1,141
Valais / Wallis,District de Martigny,Trient,0,0,0,0,0,0,0,0,2
Valais / Wallis,District de Monthey,ChampÃ¯Â¿Â½ry,1,4,0,4,9,0,1,0,34
Valais / Wallis,District de Monthey,Collombey-Muraz,50,58,0,47,12,0,1,2,391
Valais / Wallis,District de Monthey,Monthey,267,233,2,111,19,8,1,1,706
Valais / Wallis,District de Monthey,Port-Valais,41,377,3,32,17,0,4,0,182
Valais / Wallis,District de Monthey,Saint-Gingolph,40,26,1,4,0,0,2,0,43
Valais / Wallis,District de Monthey,Troistorrents,5,7,0,6,9,0,0,0,42
Valais / Wallis,District de Monthey,Val-d'Illiez,6,2,0,2,4,0,0,0,19
Valais / Wallis,District de Monthey,Vionnaz,2,9,2,4,4,0,0,0,22
Valais / Wallis,District de Monthey,Vouvry,50,56,0,14,2,0,4,0,185
Valais / Wallis,District de Saint-Maurice,Collonges,3,1,1,7,1,0,1,0,4
Valais / Wallis,District de Saint-Maurice,DorÃ¯Â¿Â½naz,3,4,0,5,0,0,0,0,13
Valais / Wallis,District de Saint-Maurice,Evionnaz,6,1,0,2,0,0,0,0,3
Valais / Wallis,District de Saint-Maurice,Finhaut,0,3,0,0,0,0,0,0,7
Valais / Wallis,District de Saint-Maurice,Massongex,3,2,0,5,0,0,0,0,36
Valais / Wallis,District de Saint-Maurice,Saint-Maurice,55,30,0,17,6,0,1,0,199
Valais / Wallis,District de Saint-Maurice,Salvan,1,7,0,3,3,0,0,0,12
Valais / Wallis,District de Saint-Maurice,Vernayaz,13,14,0,6,0,0,0,0,23
Valais / Wallis,District de Saint-Maurice,VÃ¯Â¿Â½rossaz,0,1,0,5,0,0,0,0,0
Valais / Wallis,District de Sierre,Chalais,20,12,0,7,2,0,1,0,34
Valais / Wallis,District de Sierre,Chippis,14,6,0,2,0,1,0,0,84
Valais / Wallis,District de Sierre,GrÃ¯Â¿Â½ne,10,10,0,7,2,0,0,0,30
Valais / Wallis,District de Sierre,Icogne,1,1,0,3,2,0,0,0,11
Valais / Wallis,District de Sierre,Lens,14,26,4,9,8,1,2,0,110
Valais / Wallis,District de Sierre,Saint-LÃ¯Â¿Â½onard,12,15,1,4,4,0,0,0,12
Valais / Wallis,District de Sierre,Sierre,398,315,0,64,16,12,4,0,499
Valais / Wallis,District de Sierre,Anniviers,2,5,0,3,4,0,0,0,43
Valais / Wallis,District de Sierre,Crans-Montana,47,657,6,50,82,0,9,0,359
Valais / Wallis,District de Sierre,Noble-ContrÃ¯Â¿Â½e,3,10,0,5,14,0,0,0,38
Valais / Wallis,District de Sion,Arbaz,1,2,1,3,5,0,1,0,7
Valais / Wallis,District de Sion,Grimisuat,6,18,0,6,6,0,0,0,22
Valais / Wallis,District de Sion,SaviÃ¯Â¿Â½se,16,12,0,14,8,0,0,0,28
Valais / Wallis,District de Sion,Sion,1189,905,0,127,34,14,2,5,841
Valais / Wallis,District de Sion,Veysonnaz,1,0,0,1,0,0,1,0,10
Vaud,District d'Aigle,Aigle,409,277,1,67,13,4,0,0,1025
Vaud,District d'Aigle,Bex,389,281,2,57,11,1,0,0,488
Vaud,District d'Aigle,Chessel,2,0,0,2,1,0,0,0,14
Vaud,District d'Aigle,Corbeyrier,2,1,0,0,1,0,0,0,0
Vaud,District d'Aigle,Gryon,1,4,0,5,10,4,0,0,115
Vaud,District d'Aigle,Lavey-Morcles,22,2,0,7,1,0,0,0,19
Vaud,District d'Aigle,Leysin,62,767,1,70,150,1,7,0,189
Vaud,District d'Aigle,Noville,5,21,1,8,2,0,0,0,55
Vaud,District d'Aigle,Ollon,49,277,7,55,82,0,11,0,589
Vaud,District d'Aigle,Ormont-Dessous,2,3,0,3,3,0,1,0,7
Vaud,District d'Aigle,Ormont-Dessus,3,0,0,2,3,0,0,0,21
Vaud,District d'Aigle,Rennaz,19,10,0,3,0,0,0,0,22
Vaud,District d'Aigle,Roche (VD),70,33,0,12,5,0,2,0,115
Vaud,District d'Aigle,Villeneuve (VD),165,176,0,50,12,11,1,0,474
Vaud,District d'Aigle,Yvorne,8,4,0,6,2,0,0,0,34
Vaud,District de Lausanne,Cheseaux-sur-Lausanne,41,18,0,32,7,0,0,0,80
Vaud,District de Lausanne,Epalinges,143,214,3,68,63,1,6,0,263
Vaud,District de Lausanne,Jouxtens-MÃ¯Â¿Â½zery,8,4,0,4,7,0,0,0,22
Vaud,District de Lausanne,Lausanne,5856,4862,67,3096,1045,42,101,0,7139
Vaud,District de Lausanne,Le Mont-sur-Lausanne,101,180,12,82,87,1,3,0,322
Vaud,District de Lausanne,Romanel-sur-Lausanne,43,30,0,18,0,0,0,0,94
Vaud,District de Lavaux-Oron,Belmont-sur-Lausanne,47,47,3,25,19,0,10,0,106
Vaud,District de Lavaux-Oron,Paudex,19,22,0,26,18,0,10,0,42
Vaud,District de Lavaux-Oron,Pully,184,335,23,248,215,0,27,0,560
Vaud,District de Lavaux-Oron,Chexbres,19,15,0,8,11,0,3,0,55
Vaud,District de Lavaux-Oron,Forel (Lavaux),5,18,0,18,4,0,1,0,30
Vaud,District de Lavaux-Oron,Lutry,63,135,9,109,128,0,21,0,334
Vaud,District de Lavaux-Oron,Puidoux,16,40,0,10,6,0,4,0,102
Vaud,District de Lavaux-Oron,Rivaz,2,1,0,1,1,0,0,0,3
Vaud,District de Lavaux-Oron,Saint-Saphorin (Lavaux),0,7,1,3,2,0,1,0,10
Vaud,District de Lavaux-Oron,Savigny,20,30,1,44,19,0,1,0,49
Vaud,District de Lavaux-Oron,Bourg-en-Lavaux,10,26,2,25,70,0,5,0,109
