Gemeinde,0-4 Jahre,5-9 Jahre,10-14 Jahre,15-19 Jahre,20-24 Jahre,25-29 Jahre,30-34 Jahre,35-39 Jahre,40-44 Jahre,45-49 Jahre,50-54 Jahre,55-59 Jahre,60-64 Jahre,65-69 Jahre,70-74 Jahre,75-79 Jahre,80-84 Jahre,85-89 Jahre,90-94 Jahre,95-99 Jahre,100 Jahre und mehr,Kanton,Bezirk,Sprachregion
,Youth,Youth,Youth,Youth,Adults,Adults,Adults,Adults,Adults,Adults,Adults,Adults,Adults,Seniors,Seniors,Seniors,Seniors,Seniors,Seniors,Seniors,Seniors,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Zweisimmen,0.04671052631578947,0.03980263157894737,0.040460526315789475,0.04276315789473684,0.04901315789473684,0.060526315789473685,0.06085526315789474,0.06184210526315789,0.049342105263157895,0.06381578947368421,0.07467105263157894,0.075,0.07335526315789474,0.06776315789473684,0.06414473684210527,0.05789473684210526,0.03585526315789474,0.024671052631578948,0.009539473684210526,0.001973684210526316,0.0,Bern / Berne,Verwaltungskreis Obersimmental-Saanen,Deutsches Sprachgebiet
Gsteig,0.049484536082474224,0.049484536082474224,0.03402061855670103,0.04020618556701031,0.0443298969072165,0.06597938144329897,0.06391752577319587,0.08556701030927835,0.05670103092783505,0.088659793814433,0.07628865979381444,0.08041237113402062,0.07422680412371134,0.0577319587628866,0.05463917525773196,0.029896907216494847,0.01752577319587629,0.02268041237113402,0.005154639175257732,0.003092783505154639,0.0,Bern / Berne,Verwaltungskreis Obersimmental-Saanen,Deutsches Sprachgebiet
Lauenen,0.05589307411907655,0.05589307411907655,0.053462940461725394,0.04495747266099635,0.05589307411907655,0.04860267314702309,0.05953827460510328,0.06439854191980558,0.07533414337788578,0.05103280680437424,0.06804374240583232,0.09356014580801944,0.0583232077764277,0.05103280680437424,0.061968408262454436,0.040097205346294046,0.02187120291616039,0.02551640340218712,0.013365735115431349,0.001215066828675577,0.0,Bern / Berne,Verwaltungskreis Obersimmental-Saanen,Deutsches Sprachgebiet
Saanen,0.04151386240281649,0.03960686518996626,0.04444770426873992,0.04415432008214757,0.05368930614639871,0.06953205222238522,0.06307760011735368,0.06146398709109579,0.06381106058383453,0.06689159454305413,0.08816194807099897,0.08009388293970955,0.06938536012908904,0.058090068945283846,0.05104884846706763,0.043567551708962884,0.02743142144638404,0.02083027724805633,0.01114859909050902,0.0019069972128502274,0.00014669209329617132,Bern / Berne,Verwaltungskreis Obersimmental-Saanen,Deutsches Sprachgebiet
Adelboden,0.0405727923627685,0.04862768496420048,0.050119331742243436,0.05936754176610978,0.06742243436754176,0.05906921241050119,0.056682577565632455,0.05220763723150358,0.06205250596658711,0.07100238663484487,0.08233890214797136,0.07070405727923627,0.060560859188544154,0.0516109785202864,0.054295942720763726,0.05041766109785203,0.03162291169451074,0.02028639618138425,0.008353221957040573,0.002386634844868735,0.0002983293556085919,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Aeschi bei Spiez,0.04188948306595366,0.05659536541889483,0.05124777183600713,0.05213903743315508,0.05525846702317291,0.04946524064171123,0.06639928698752229,0.05748663101604278,0.06372549019607843,0.06996434937611408,0.07754010695187166,0.07754010695187166,0.0659536541889483,0.06461675579322639,0.062388591800356503,0.035204991087344026,0.028966131907308377,0.016042780748663103,0.006238859180035651,0.001336898395721925,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Frutigen,0.05317002881844381,0.05821325648414986,0.05273775216138329,0.05317002881844381,0.05778097982708934,0.06325648414985591,0.058357348703170026,0.061671469740634005,0.0628242074927954,0.06023054755043228,0.07132564841498559,0.07161383285302593,0.06585014409221902,0.058645533141210376,0.05360230547550432,0.044524495677233426,0.028097982708933718,0.014697406340057636,0.008501440922190202,0.001729106628242075,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Kandergrund,0.057247259439707675,0.05602923264311815,0.05115712545676005,0.047503045066991476,0.0341047503045067,0.06455542021924482,0.07673568818514007,0.06333739342265529,0.06211936662606577,0.06211936662606577,0.06942752740560293,0.0730816077953715,0.0682095006090134,0.06211936662606577,0.05602923264311815,0.04141291108404385,0.025578562728380026,0.020706455542021926,0.007308160779537149,0.0,0.001218026796589525,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Kandersteg,0.0351288056206089,0.03590944574551132,0.02263856362217018,0.04137392661982826,0.04449648711943794,0.0663544106167057,0.08040593286494926,0.06323185011709602,0.05776736924277908,0.05620608899297424,0.07259953161592506,0.078064012490242,0.07338017174082748,0.07728337236533958,0.07494145199063232,0.060109289617486336,0.02810304449648712,0.02419984387197502,0.00624512099921936,0.00156128024980484,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Krattigen,0.03359858532272325,0.052166224580017684,0.04862953138815208,0.034482758620689655,0.042440318302387266,0.04155614500442087,0.05658709106984969,0.060123784261715295,0.06984969053934571,0.0618921308576481,0.07957559681697612,0.06631299734748011,0.07515473032714412,0.060123784261715295,0.06542882404951371,0.05570291777188329,0.04597701149425287,0.030061892130857647,0.015915119363395226,0.004420866489832007,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Reichenbach im Kandertal,0.05849889624724062,0.055463576158940396,0.05380794701986755,0.04690949227373068,0.04718543046357616,0.04718543046357616,0.061258278145695365,0.0684326710816777,0.05849889624724062,0.07560706401766004,0.07312362030905077,0.07229580573951434,0.06346578366445917,0.05987858719646799,0.05187637969094923,0.04083885209713024,0.030629139072847682,0.024006622516556293,0.008002207505518763,0.002207505518763797,0.0008278145695364238,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Därstetten,0.05380116959064327,0.05380116959064327,0.044444444444444446,0.042105263157894736,0.04912280701754386,0.04678362573099415,0.06900584795321638,0.06432748538011696,0.0456140350877193,0.05146198830409357,0.0935672514619883,0.08304093567251462,0.09941520467836257,0.06549707602339182,0.05146198830409357,0.04093567251461988,0.025730994152046785,0.012865497076023392,0.007017543859649123,0.0,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Diemtigen,0.044710048694112436,0.04780876494023904,0.057104913678618856,0.049136786188579015,0.059318282425852145,0.055776892430278883,0.05444887118193891,0.05444887118193891,0.07171314741035857,0.07525453740593183,0.0796812749003984,0.07082779991146525,0.0681717574147853,0.05533421868083223,0.06285967242142541,0.04426737494466578,0.025675077467906152,0.013722886232846392,0.008853474988933156,0.0008853474988933156,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Erlenbach im Simmental,0.04789382573571841,0.05193306405077899,0.03981534910559723,0.03693017888055395,0.06405077899596076,0.06635891517599539,0.061165608770917486,0.04962492787074437,0.04616272360069244,0.0675129832660127,0.08482400461627236,0.08366993652625505,0.0727062896710906,0.058857472590882864,0.06405077899596076,0.03923831506058857,0.03289094056549336,0.019619157530294286,0.009809578765147143,0.0028851702250432777,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Oberwil im Simmental,0.049429657794676805,0.046894803548795945,0.044359949302915085,0.04182509505703422,0.05576679340937896,0.045627376425855515,0.04055766793409379,0.057034220532319393,0.05576679340937896,0.06590621039290241,0.08111533586818757,0.06844106463878327,0.07351077313054499,0.07604562737642585,0.06463878326996197,0.07858048162230671,0.022813688212927757,0.017743979721166033,0.011406844106463879,0.0025348542458808617,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Spiez,0.04055944055944056,0.040637140637140634,0.0418026418026418,0.04421134421134421,0.056954156954156954,0.05345765345765346,0.05516705516705517,0.06060606060606061,0.05353535353535353,0.06845376845376845,0.08593628593628594,0.08313908313908314,0.06938616938616939,0.06658896658896658,0.058508158508158506,0.049184149184149185,0.035431235431235435,0.02400932400932401,0.010023310023310023,0.002331002331002331,7.77000777000777e-05,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Wimmis,0.051191871824931616,0.06017975771785854,0.059398202422821414,0.04572098475967175,0.05158264947245018,0.044939429464634625,0.06330597889800703,0.0668229777256741,0.06565064478311841,0.07268464243845252,0.08870652598671357,0.0738569753810082,0.06565064478311841,0.05431809300508011,0.04611176240719031,0.039077764751856196,0.0246189917936694,0.017584994138335287,0.006643220007815553,0.0019538882375928096,0.0,Bern / Berne,Verwaltungskreis Frutigen-Niedersimmental,Deutsches Sprachgebiet
Beatenberg,0.03762541806020067,0.04013377926421405,0.0451505016722408,0.03762541806020067,0.04431438127090301,0.030936454849498328,0.043478260869565216,0.052675585284280936,0.057692307692307696,0.061872909698996656,0.08946488294314381,0.07859531772575251,0.08946488294314381,0.06688963210702341,0.09197324414715718,0.056020066889632104,0.03678929765886288,0.020066889632107024,0.01588628762541806,0.002508361204013378,0.0008361204013377926,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Bönigen,0.037183544303797465,0.04628164556962025,0.05893987341772152,0.05102848101265823,0.04311708860759494,0.03955696202531646,0.051819620253164556,0.0668512658227848,0.07001582278481013,0.07634493670886076,0.06962025316455696,0.0814873417721519,0.07199367088607594,0.06566455696202532,0.06962025316455696,0.03955696202531646,0.024129746835443038,0.021360759493670885,0.011075949367088608,0.003955696202531646,0.00039556962025316455,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Brienz (BE),0.03978184151427655,0.04748155277510427,0.05068976580044915,0.0494064805903112,0.05004812319538017,0.05871029836381136,0.05261469361565608,0.059351940968880336,0.05678537054860443,0.068334937439846,0.08180943214629452,0.08662175168431184,0.06320179659929419,0.05229387231312159,0.059672762271414825,0.05646454924606994,0.03368623676612127,0.02213666987487969,0.008982996470965673,0.0019249278152069298,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Brienzwiler,0.035940803382663845,0.02536997885835095,0.040169133192389,0.04439746300211417,0.052854122621564484,0.048625792811839326,0.0507399577167019,0.04439746300211417,0.046511627906976744,0.07610993657505286,0.07399577167019028,0.11416490486257928,0.09513742071881606,0.06765327695560254,0.07188160676532769,0.04439746300211417,0.035940803382663845,0.02536997885835095,0.0021141649048625794,0.004228329809725159,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Därligen,0.047505938242280284,0.047505938242280284,0.0498812351543943,0.05938242280285035,0.023752969121140142,0.030878859857482184,0.0665083135391924,0.07600950118764846,0.05463182897862233,0.0831353919239905,0.08788598574821853,0.08076009501187649,0.057007125890736345,0.08076009501187649,0.07363420427553444,0.03800475059382423,0.023752969121140142,0.009501187648456057,0.009501187648456057,0.0,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Grindelwald,0.03569553805774278,0.03884514435695538,0.03228346456692913,0.04015748031496063,0.05223097112860892,0.07060367454068242,0.07375328083989502,0.06929133858267716,0.07165354330708662,0.06850393700787402,0.07244094488188976,0.07454068241469816,0.06955380577427822,0.05721784776902887,0.05931758530183727,0.047769028871391075,0.03412073490813648,0.02230971128608924,0.007611548556430446,0.001837270341207349,0.00026246719160104987,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Gsteigwiler,0.0472636815920398,0.03482587064676617,0.04975124378109453,0.04228855721393035,0.04975124378109453,0.04477611940298507,0.08208955223880597,0.07462686567164178,0.06716417910447761,0.04975124378109453,0.07213930348258707,0.08955223880597014,0.0845771144278607,0.06716417910447761,0.03980099502487562,0.04228855721393035,0.03233830845771144,0.01990049751243781,0.009950248756218905,0.0,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Gündlischwand,0.05322128851540616,0.058823529411764705,0.056022408963585436,0.05322128851540616,0.05322128851540616,0.03361344537815126,0.06162464985994398,0.0700280112044818,0.07282913165266107,0.0784313725490196,0.0896358543417367,0.09243697478991597,0.06442577030812324,0.03081232492997199,0.04201680672268908,0.03361344537815126,0.03361344537815126,0.014005602240896359,0.0056022408963585435,0.0028011204481792717,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Habkern,0.040123456790123455,0.05092592592592592,0.05555555555555555,0.06635802469135803,0.05555555555555555,0.05092592592592592,0.05555555555555555,0.047839506172839504,0.04938271604938271,0.07407407407407407,0.08179012345679013,0.08950617283950617,0.06018518518518518,0.04938271604938271,0.05555555555555555,0.043209876543209874,0.033950617283950615,0.024691358024691357,0.013888888888888888,0.0,0.0015432098765432098,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Hofstetten bei Brienz,0.036053130929791274,0.024667931688804556,0.030360531309297913,0.05313092979127135,0.0683111954459203,0.03225806451612903,0.04933586337760911,0.05502846299810247,0.04554079696394687,0.06261859582542695,0.11195445920303605,0.09297912713472485,0.0777988614800759,0.07400379506641366,0.07020872865275142,0.058823529411764705,0.026565464895635674,0.020872865275142316,0.009487666034155597,0.0,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Interlaken,0.039403620873269436,0.037628682996095134,0.03549875754348598,0.04117855875044373,0.05555555555555555,0.07916222932197373,0.07614483493077742,0.0706425275115371,0.06869009584664537,0.06265530706425275,0.07862974795882144,0.06957756478523251,0.06247781327653532,0.05147319843805467,0.05946041888533901,0.041711040113596026,0.03248136315228967,0.024316648917287895,0.011537096201632943,0.0012424565140220093,0.0005324813631522897,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Iseltwald,0.020930232558139535,0.06744186046511629,0.05581395348837209,0.04186046511627907,0.030232558139534883,0.037209302325581395,0.04186046511627907,0.06046511627906977,0.053488372093023255,0.08837209302325581,0.05813953488372093,0.08837209302325581,0.08837209302325581,0.06976744186046512,0.06279069767441861,0.06744186046511629,0.03953488372093023,0.023255813953488372,0.004651162790697674,0.0,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Lauterbrunnen,0.03905221588415972,0.028521281263712155,0.03817463799912242,0.040368582711715666,0.0443176831943835,0.05221588415971917,0.05660377358490566,0.06581834137779728,0.06230802983764809,0.06976744186046512,0.09082931110136025,0.09170688898639755,0.0785432207108381,0.06625713032031592,0.06230802983764809,0.046072838964458095,0.035980693286529176,0.017112768758227294,0.010530934620447565,0.0035103115401491883,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Leissigen,0.047038327526132406,0.05836236933797909,0.050522648083623695,0.04355400696864112,0.04442508710801394,0.04529616724738676,0.05749128919860627,0.054878048780487805,0.07752613240418119,0.06358885017421603,0.08797909407665505,0.0897212543554007,0.07752613240418119,0.054878048780487805,0.047038327526132406,0.04965156794425087,0.029616724738675958,0.013937282229965157,0.005226480836236934,0.0017421602787456446,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Lütschental,0.05752212389380531,0.03982300884955752,0.04424778761061947,0.02654867256637168,0.048672566371681415,0.084070796460177,0.0752212389380531,0.06637168141592921,0.05309734513274336,0.06637168141592921,0.10619469026548672,0.09292035398230089,0.07079646017699115,0.06637168141592921,0.008849557522123894,0.04424778761061947,0.02654867256637168,0.008849557522123894,0.008849557522123894,0.004424778761061947,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Matten bei Interlaken,0.04106925880923451,0.041555285540704735,0.03596597812879709,0.04325637910085055,0.05759416767922236,0.0660996354799514,0.07168894289185905,0.07071688942891859,0.06342648845686513,0.06804374240583232,0.07509113001215066,0.07339003645200486,0.07363304981773998,0.055407047387606316,0.050789793438639125,0.04763061968408262,0.027703523693803158,0.024787363304981776,0.009477521263669502,0.002430133657351154,0.00024301336573511544,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Niederried bei Interlaken,0.0273972602739726,0.0273972602739726,0.0547945205479452,0.038356164383561646,0.03561643835616438,0.019178082191780823,0.07945205479452055,0.07397260273972603,0.043835616438356165,0.06575342465753424,0.07671232876712329,0.10136986301369863,0.07945205479452055,0.09315068493150686,0.0684931506849315,0.04657534246575343,0.03561643835616438,0.024657534246575342,0.005479452054794521,0.0027397260273972603,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Oberried am Brienzersee,0.03160270880361174,0.024830699774266364,0.03837471783295711,0.029345372460496615,0.040632054176072234,0.04288939051918736,0.05191873589164785,0.029345372460496615,0.04966139954853273,0.08126410835214447,0.11738148984198646,0.11738148984198646,0.056433408577878104,0.08803611738148984,0.0744920993227991,0.05869074492099323,0.033860045146726865,0.020316027088036117,0.011286681715575621,0.002257336343115124,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Ringgenberg (BE),0.04195804195804196,0.035742035742035744,0.04156954156954157,0.05672105672105672,0.054001554001554,0.04195804195804196,0.05439005439005439,0.06254856254856254,0.06487956487956488,0.07692307692307693,0.08236208236208237,0.08391608391608392,0.07264957264957266,0.07381507381507381,0.052059052059052056,0.04312354312354312,0.027583527583527584,0.02292152292152292,0.008547008547008548,0.002331002331002331,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Saxeten,0.010752688172043012,0.03225806451612903,0.03225806451612903,0.043010752688172046,0.07526881720430108,0.053763440860215055,0.021505376344086023,0.06451612903225806,0.043010752688172046,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.20430107526881722,0.021505376344086023,0.053763440860215055,0.06451612903225806,0.03225806451612903,0.043010752688172046,0.03225806451612903,0.010752688172043012,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Schwanden bei Brienz,0.049206349206349205,0.05238095238095238,0.049206349206349205,0.022222222222222223,0.0380952380952381,0.05555555555555555,0.046031746031746035,0.049206349206349205,0.04126984126984127,0.06031746031746032,0.08095238095238096,0.1,0.08571428571428572,0.08412698412698413,0.08253968253968254,0.03650793650793651,0.03492063492063492,0.01746031746031746,0.012698412698412698,0.0015873015873015873,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Unterseen,0.03827751196172249,0.04203691045796309,0.04237867395762133,0.04272043745727956,0.05365686944634313,0.06185919343814081,0.06032125768967874,0.059295967190704034,0.06203007518796992,0.06869446343130553,0.08014354066985646,0.08065618591934381,0.07758031442241968,0.05792891319207109,0.05775803144224197,0.05177717019822283,0.026999316473000683,0.021872863978127138,0.01161995898838004,0.0022214627477785374,0.00017088174982911826,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Wilderswil,0.03971524915698764,0.05282877482203072,0.043461970775571374,0.0502060696890221,0.05432746346946422,0.05919820157362308,0.05957287373548145,0.0846759085799925,0.06257025103034844,0.07081303859123267,0.0906706631697265,0.07868115399025852,0.0618209067066317,0.052079430498313976,0.043087298613713,0.04083926564256276,0.027351067815661295,0.02098164106406894,0.004870738104158861,0.0018733608092918695,0.0003746721618583739,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Guttannen,0.01968503937007874,0.03543307086614173,0.031496062992125984,0.047244094488188976,0.04330708661417323,0.031496062992125984,0.05511811023622047,0.047244094488188976,0.03543307086614173,0.05905511811023622,0.07480314960629922,0.07480314960629922,0.08661417322834646,0.11023622047244094,0.10236220472440945,0.06692913385826772,0.047244094488188976,0.023622047244094488,0.007874015748031496,0.0,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Hasliberg,0.05473501303214596,0.04865334491746308,0.05821025195482189,0.07732406602953953,0.038227628149435276,0.038227628149435276,0.045178105994787145,0.052128583840139006,0.05734144222415291,0.08340573414422242,0.05386620330147698,0.06429192006950478,0.06429192006950478,0.08079930495221546,0.07471763683753258,0.05039096437880104,0.038227628149435276,0.014769765421372719,0.005212858384013901,0.0,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Innertkirchen,0.05144995322731525,0.04303086997193639,0.04490177736202058,0.0411599625818522,0.04583723105706267,0.047708138447146865,0.05706267539756782,0.05332086061739944,0.057998129092609915,0.06641721234798878,0.0832553788587465,0.08886810102899906,0.07764265668849392,0.06641721234798878,0.0626753975678204,0.04303086997193639,0.031805425631431246,0.025257249766136577,0.011225444340505144,0.0,0.0009354536950420954,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Meiringen,0.041819357620176766,0.045052813106272904,0.04375943091183445,0.05130416037939211,0.05151972407846519,0.05561543436085363,0.05669325285621901,0.06574692821728821,0.06488467342099591,0.06660918301358051,0.07954300495796508,0.08708773442552274,0.07178271179133434,0.06165121793489976,0.054537615865488255,0.0388014658331537,0.03039448156930373,0.020478551411942228,0.010131493856434576,0.002586764388876913,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Schattenhalb,0.02727272727272727,0.04,0.04727272727272727,0.06,0.04909090909090909,0.05272727272727273,0.04,0.05818181818181818,0.04909090909090909,0.08545454545454545,0.08545454545454545,0.1,0.06363636363636363,0.06181818181818182,0.06363636363636363,0.04363636363636364,0.04181818181818182,0.02181818181818182,0.007272727272727273,0.0018181818181818182,0.0,Bern / Berne,Verwaltungskreis Interlaken-Oberhasli,Deutsches Sprachgebiet
Luzern,0.04703551065562809,0.03965619947238533,0.03634949001300801,0.039340116950533084,0.05849958058280754,0.09083725397230631,0.0938643519700451,0.08274067860486038,0.06826166770001338,0.062000802363324704,0.0666934121108234,0.06575732156533791,0.05468227628043814,0.04760689059897638,0.0445554785610951,0.03800284474269667,0.03073294674009507,0.02099517366303172,0.009482475655567308,0.0025043461346754684,0.00040118166235092456,Luzern,Wahlkreis Luzern-Stadt,Deutsches Sprachgebiet
Adligenswil,0.045970695970695974,0.05347985347985348,0.05567765567765568,0.06153846153846154,0.0521978021978022,0.04212454212454213,0.04395604395604396,0.051831501831501835,0.06721611721611721,0.06776556776556776,0.08168498168498169,0.07545787545787545,0.06831501831501831,0.07252747252747253,0.06575091575091575,0.04285714285714286,0.030952380952380953,0.01391941391941392,0.0062271062271062275,0.0005494505494505495,0.0,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Buchrain,0.05140701147618299,0.05313629932400566,0.06162553057695331,0.054551171199496935,0.0679138500235812,0.06445527432793587,0.06492689828643296,0.06555573023109575,0.06524131425876435,0.07718912120735734,0.08442068857097941,0.07420216947020909,0.06602735418959284,0.04590473196038359,0.03788712466593303,0.030655557302310957,0.016664046533563907,0.011790598962427292,0.0059739034742964945,0.00031441597233139445,0.00015720798616569723,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Dierikon,0.07681940700808626,0.05121293800539083,0.0431266846361186,0.05053908355795148,0.05727762803234501,0.07008086253369272,0.09299191374663072,0.07816711590296496,0.04716981132075472,0.07008086253369272,0.08355795148247978,0.07749326145552561,0.0747978436657682,0.04986522911051213,0.03638814016172507,0.018867924528301886,0.011455525606469003,0.006064690026954178,0.004043126684636119,0.0,0.0,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Ebikon,0.055455267528341394,0.05133944689147231,0.047007004115820636,0.045346234385154165,0.05646617084266012,0.07617878547187523,0.07892266589645462,0.0699689508267745,0.06578092281031121,0.060870820997905986,0.07357931980648422,0.07430139360242617,0.061809516932630516,0.050689580475124556,0.046284930319878695,0.0342985053072424,0.026644523070257782,0.015741208751534407,0.007220737959419452,0.0018773918694490576,0.00021662213878258357,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Gisikon,0.07011331444759207,0.04745042492917847,0.04107648725212465,0.04886685552407932,0.05524079320113314,0.07507082152974505,0.07719546742209632,0.08002832861189801,0.0679886685552408,0.08498583569405099,0.08994334277620397,0.07577903682719547,0.06728045325779036,0.04886685552407932,0.03541076487252125,0.015580736543909348,0.012039660056657223,0.0056657223796034,0.00141643059490085,0.0,0.0,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Greppen,0.04034334763948498,0.05321888412017167,0.06695278969957082,0.06781115879828326,0.05751072961373391,0.03261802575107296,0.04978540772532189,0.05836909871244635,0.054935622317596564,0.09356223175965665,0.12103004291845494,0.09098712446351931,0.08240343347639485,0.05321888412017167,0.034334763948497854,0.02832618025751073,0.0068669527896995704,0.006008583690987125,0.0017167381974248926,0.0,0.0,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Honau,0.059850374064837904,0.059850374064837904,0.05236907730673317,0.04738154613466334,0.08478802992518704,0.059850374064837904,0.04738154613466334,0.0773067331670823,0.05486284289276808,0.08478802992518704,0.09725685785536159,0.08229426433915212,0.08229426433915212,0.03740648379052369,0.034912718204488775,0.014962593516209476,0.017456359102244388,0.0024937655860349127,0.0024937655860349127,0.0,0.0,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Horw,0.04654918205434248,0.046830021765077584,0.04633855227129116,0.046900231692761356,0.0655058625289616,0.053640384750403704,0.05644878185775468,0.06318893491539704,0.0630485150600295,0.06943761847925296,0.08354981394369164,0.07575651197079267,0.0630485150600295,0.04837464017412062,0.0506213578600014,0.047321491258864,0.03573685319104122,0.02674998244751808,0.008846450888155586,0.001895668047461911,0.00021062978305132345,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Kriens,0.049843789277121416,0.048299637303838835,0.043415807806945095,0.04399037598305024,0.05910870111681689,0.06510575645491436,0.0694868387977161,0.06815814989047295,0.06262793119546091,0.06485438287786835,0.07472977340467554,0.07742306173016843,0.05997055338097461,0.052501167091607716,0.049843789277121416,0.045247243868280246,0.033899522390203614,0.021079469960857543,0.008438970086544331,0.0018314360613351528,0.0001436420440262865,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Malters,0.05341765339074273,0.04709364908503767,0.05193756727664155,0.05866523143164693,0.06646932185145317,0.07386975242195909,0.06956404736275565,0.06404736275565123,0.06391280947255112,0.07292787944025834,0.08234660925726588,0.08167384284176533,0.061356297093649086,0.04413347685683531,0.0368675995694295,0.026506996770721207,0.023815931108719053,0.013993541442411194,0.00632400430570506,0.001076426264800861,0.0,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Meggen,0.03967186659494352,0.04303388918773534,0.04760623991393222,0.04478214093598709,0.04612694997310382,0.038730500268961805,0.04155459924690694,0.05796126949973104,0.05970952124798279,0.06898870360408822,0.08378160301237224,0.09064012910166756,0.07342657342657342,0.06697149004841313,0.06750941366325981,0.0536578805809575,0.03698224852071006,0.024475524475524476,0.0114308768154922,0.0026896180742334587,0.00026896180742334586,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
Meierskappel,0.05031013094417643,0.06064782908339077,0.07443142660234321,0.053756030323914544,0.05444521019986216,0.04203997243280496,0.048242591316333565,0.07167470709855273,0.0771881461061337,0.09786354238456237,0.08821502412129566,0.07994486560992418,0.051688490696071676,0.04686423156443832,0.042729152308752585,0.026188835286009647,0.019297036526533425,0.00895933838731909,0.004135079255685734,0.0013783597518952446,0.0,Luzern,Wahlkreis Luzern-Land,Deutsches Sprachgebiet
